customer_id,first_name,last_name,gender,date_of_birth,email,phone_number,address,city,postcode,customer_since,employment_status,annual_income
CUST101262,Connor,Evans,Male,03-27-1979,connor_evans@gmail.com,07500906294,49 The Grove,belfast,A61 3NE,15/01/2017,Student,59999.76
CUST100359,Kai,Hughes,Male,12-01-1967,kai_hughes@btinternet.com,07665716206,114 Green Lane,Glasgow,B70 0OD,2017-11-28,Self-Employed,68234.48
CUST100838,Isla,Green,Female,1989-10-25,islagreen@gmail.com,07230761699,198 High Street,brighton,PS89 2KD,29.09.2019,Unemployed,72376.4
CUST101498,Ryan,Edwards,Male,25-Aug-1956,,07966410408,140 Victoria Road,Manchester,XK64 2JD,16/04/2017,Self-Employed,31533.63
CUST101653,Freddie,Thomas,Male,1972-10-18,freddie_thomas@outlook.com,07042642406,185 Kings Avenue,bristol,NW74 2LE,01-11-2024,Self-Employed,65559.29
CUST102153,Harry,Jackson,Male,26.03.1997,harry.jackson@hotmail.com,07166675595,23 The Grove,leicester,JQ51 7FO,2012-03-25,Employed,16380.58
CUST100868,Megan,Martin,Female,03.07.1991,megan.martin@icloud.com,07790391027,100 Elm Grove,Coventry,T78 9QE,2012-05-06,Employed,80386.6
CUST103003,Connor,Carter,Male,1985-04-08,connor_carter@yahoo.com,07811062642,101 High Street,oxford,R28 2XH,05.07.2008,Self-Employed,31951.78
CUST102962,Ella,Edwards,Female,1974-03-22,ella_edwards@icloud.com,07775804628,123 Church Lane,SHEFFIELD,MN57 2BV,2024-06-24,Unemployed,30346.45
CUST102404,Isaac,Cooper,Male,08-30-1961,isaac_cooper@gmail.com,0044 7835009,149 Queens Road,BRISTOL,YL62 6DE,22.09.2021,Employed,66552.74
CUST102506,Ella,Kaur,Female,1988-04-25,ella.kaur@hotmail.com,07570689078,53 Market Street,YORK,L78 3CA,02-Jun-2022,Student,98185.84
CUST101223,Alice,Clarke,Female,08-Oct-1979,alice_clarke@yahoo.com,07935707621,158 Grange Road,belfast,V58 0EY,29-Nov-2015,Student,123548.67
CUST102367,Hannah,O'Brien,Female,08-19-1957,hannah_o'brien@gmail.com,N/A,137 London Road,Cambridge,KU99 8NS,21/03/2018,Retired,
CUST100228,Max,Turner,Male,04/01/1981,max_turner@hotmail.com,07483955902,72 Green Lane,Nottingham,JN2 9IV,01.03.2018,Unemployed,123358.0
CUST102168,Lily,Moore,Female,20/01/1961,lily.moore@icloud.com,07349625843,92 Orchard Way,Londn,YH4,17-Jul-2005,Unemployed,18992.63
CUST100722,Arthur,Byrne,Male,06-13-1993,arthur.byrne@icloud.com,07873887410,101 Kings Avenue,Southampten,P87 5AE,25/10/2019,Retired,120152.41
CUST102530,Aaron,Thomas,Male,19-Dec-1989,aaron.thomas@yahoo.com,07397905970,172 The Grove,edinburgh,PK55 4XO,12-May-2015,Employed,99763.73
CUST102690,Ruby,Fraser,Other,04-08-2001,ruby_fraser@hotmail.com,07053417679,40 Springfield Road,Cardiff,L27 0EP,03.07.2010,Employed,91071.78
CUST100878,Emily,Harrison,Female,06-Apr-2004,emily.harrison@gmail.com,N/A,139 London Road,london,YL96 8UV,04-Aug-2018,Self-Employed,117368.43
CUST102108,Charlie,Begum,Male,19-Feb-2004,charlie_begum@gmail.com,07246829732,56 Queens Road,coventry,NX64 1QC,29/10/2019,Retired,90503.46
CUST102356,Ellie,King,Female,1983-10-22,ellie_king@outlook.com,07350870333,37 High Street,SHEFFIELD,T68 6AM,03.08.2015,Student,56903.6
CUST100497,Callum,Walker,Male,07-May-1955,callum_walker@gmail.com,07396757662,21 Chapel Street,York,E756,12-16-2021,Retired,110596.49
CUST102449,Emily,Watson,Female,10-Sep-1948,emily.watson@btinternet.com,07259553762,79 Market Street,manchester,EJ3 4BO,09-12-2013,Unemployed,39833.22
CUST100343,William,Wright,Male,20.12.1972,williamwright@gmail.com,53197,39 Elm Grove,YORK,CX37 6SF,19/08/2007,Unemployed,16131.5
CUST102102,Rachel,Smith,Female,16.06.1988,rachel_smith@outlook.com,07601980963,83 High Street,Manchester,Q28 0JY,01-23-2020,Retired,76718.89
CUST101501,Hannah,O'Brien,Female,09-13-1969,hannah.o'brien@icloud.com,07352479831,175 Kings Avenue,Southampten,AV6 9BW,01.06.2006,Student,72163.91
CUST103121,Alfie, Turner  ,Prefer not to say,19.06.1960,alfie.turner@yahoo.com,07005755438,77 Manor Road,sheffield,V55 4NM,27.05.2019,Retired,72111.09
CUST100505,Connor,Campbell,Male,1950-12-30,connor_campbell@outlook.com,07837734642,14 Mill Lane,nottingham,NT38 8YU,08/12/2013,,85863.62
CUST102386,Lewis,Singh,Male,2003-12-27,lewis_singh@btinternet.com,07770842162,9 Green Lane,belfast,Q13 4US,21/06/2017,Employed,124156.96
CUST103015,Ruby,Smith,Female,29.08.1961,RUBY.SMITH@ICLOUD.COM,07151337547,102 Chapel Street,Edinburg,SN70 8ZH,17.11.2007,Self-Employed,27543.59
CUST101542,Emily,Baker,Female,13-Feb-1956,emily.baker@btinternet.com,07327122646,6 London Road,Coventry,XO53 1FH,24/08/2024,Student,65294.91
CUST102008,William,Byrne,Male,22-Jun-1973,william_byrne@gmail.com,07747877697,126 Mill Lane,Glasgow,J61 0JX,2024-09-29,Self-Employed,112776.28
CUST101773,Noah,MacDonald,Male,31-Jul-1988,noah.macdonald@outlook.com,07343408894,159 York Road,Manchester,Q57 5VI,21/05/2008,,64342.63
CUST101852,Oliver,Kelly,Male,05/02/1958,oliver_kelly@yahoo.com,07422107309,47 London Road,Oxford,D87 8FI,11-Nov-2015,Unemployed,50355.06
CUST100834,Jessica,Martin,Female,14-Oct-1992,jessica_martin@hotmail.com,07245342763,168 Windsor Close,Edinburg,U79 8GG,05.11.2021,Employed,84353.8
CUST102585,Lily,Jones,,04-20-1965,lilyjones@btinternet.com,07401617520,15 Mill Lane,london,G37 5LN,17/03/2018,Employed,112406.63
CUST102219,Amy,Kaur,Female,10-01-1950,,07782656624,92 Kings Avenue,YORK,YH99 7HG,07-24-2005,Retired,35171.07
CUST101256,Isaac,Clark,Male,14/08/1975,isaac.clark@gmail.com,07995571241,29 Green Lane,coventry,LB64 9SS,07/07/2018,Unemployed,31228.21
CUST102193,George,Martin,Male,18.03.2001,george.martin@btinternet.com,07197891587,110 Park Avenue,MANCHESTER,X10 7ZR,2023-12-26,Unemployed,102650.65
CUST100055,Megan,Singh,Female,03/01/2000,megan_singh@hotmail.com,07631809281,190 Springfield Road,BIRMINGHAM,R98 5AD,04-28-2018,Student,
CUST101745,Amy,Kelly,Female,1999-12-15,amy_kelly@yahoo.com,07950824737,99 Windsor Close,CARDIFF,R64 4MZ,24-Dec-2009,Unemployed,83686.66
CUST101194,Grace,Ahmed,Female,26.01.1986,graceahmed@hotmail.com,N/A,109 London Road,Edinburg,ER30 2CB,09.08.2014,Retired,117392.12
CUST101968,Adam,White,Male,10-17-1985,adamwhite@yahoo.com,07524995708,162 Park Avenue,oxford,OR59 1PW,2021-12-10,Self-Employed,56452.29
CUST100870,Sarah,Fraser,Female,17.09.1989,sarah.fraser@yahoo.com,07669217471,52 Kings Avenue,glasgow,WE13 4SA,01-28-2008,Retired,
CUST101925,Ryan,Roberts,Male,23.10.1952,ryan.roberts@btinternet.com,07201998188,2 Springfield Road,EDINBURGH,T92 1ZF,07-31-2023,Student,17161.48
CUST100958,Amelia,Wilson,Female,1993-12-25,amelia_wilson@hotmail.com,07355546287,159 Victoria Road,Brighton,U55 5LC,2005-08-19,Retired,121428.2
CUST100331,Lewis,O'Brien,Male,10/01/1997,lewiso'brien@btinternet.com,1404,117 Manor Road,Manchster,P54 8EW,05-16-2024,Student,89457.0
CUST102570,Grace,Jones,Female,05-01-1988,gracejones@gmail.com,07562351248,198 High Street,Edinburgh,GY29 3MX,2019-07-26,Student,81751.5
CUST102749,Florence,   Walker   ,Female,08-Dec-1982,,07320928627,97 High Street,belfast,PE83 5XE,06-28-2005,Retired,107715.78
CUST100994,Oscar,Edwards,Male,18/04/1962,oscaredwards@hotmail.com,07092833620,97 High Street,london,C63 2FW,04-04-2005,Unemployed,58805.73
CUST100016,Mia,Baker,Female,06-03-1953,mia_baker@hotmail.com,07928853642,139 Park Avenue,Southampton,S36 2GC,23.01.2017,Retired,21088.5
CUST101596,James,Shah,Male,03/11/1990,james.shah@icloud.com,07361737074,149 Manor Road,london,L54 8CF,05-31-2020,Self-Employed,50194.07
CUST102802,Liam,Thomas,Male,14-Sep-1960,liam_thomas@icloud.com,07727110628,98 Grange Road,Liverpol,WZ49 6MV,2005-09-24,Unemployed,81657.08
CUST101097,Daniel,Roberts,Male,07-14-1954,daniel.roberts@outlook.com,07479490091,1 The Grove,SHEFFIELD,P12 8GK,01-16-2010,Retired,63427.06
CUST100757,Jack,Turner,Male,11-Nov-1964,jack_turner@hotmail.com,07201412513,63 Park Avenue,YORK,B77 7NE,11/10/2023,Retired,96031.25
CUST100913,Joshua,Wright   ,Male,24.02.1978,joshua_wright@btinternet.com,07679420025,2 York Road,york,XG68 7OB,11-08-2008,Student,57782.2
CUST102342,Rebecca,Shah,,19/01/1952,rebecca.shah@hotmail.com,07804704983,165 Victoria Road,NEWCASTLE,Q13 6UR,06-24-2009,Student,79909.08
CUST101664,Callum,Moore,Male,17-Jun-2005,callum_moore@btinternet.com,07258346391,21 High Street,Newcastel,S79 7DH,2011-01-03,Unemployed,129743.46
CUST102738,Megan,Mitchell,Female,24/10/1977,megan.mitchell@icloud.com,07928356431,11 The Grove,GLASGOW,U41 6EF,27.10.2008,Student,60657.08
CUST102226,Daisy,Smith,Female,20.01.1973,daisy.smith@yahoo.com,07108978879,27 Orchard Way,Newcastle,QR44 9IF,2021-12-20,Employed,128745.36
CUST101124,Joshua,MacDonald,Male,22/01/1981,joshuamacdonald@outlook.com,07837385140,105 Springfield Road,belfast,K85 1VK,01-30-2007,Retired,27078.45
CUST102127,Rebecca,Walker,Female,26.09.2000,rebeccawalker@outlook.com,07290748091,61 Springfield Road,leeds,Y91 9QP,29.07.2023,Student,112568.06
CUST100439,Amelia,Mitchell,Female,06.07.1959,amelia.mitchell@icloud.com,07525032471,7 Windsor Close,Leeds,ML38 5WT,2016-06-03,Self-Employed,30385.53
CUST100216,Oliver,O'Brien,Male,26/05/1964,oliver_o'brien@hotmail.com,07XX 123456,100 Church Lane,London,OP83 0KL,27.10.2011,Student,118082.44
CUST101730,Lewis,Roberts   ,Male,04-Feb-1963,lewisroberts@yahoo.com,07345627648,190 Elm Grove,nottingham,SO53 3LX,22-Sep-2006,Employed,92983.24
CUST102063,Poppy,King,Female,06-Jul-1991,poppy.king@yahoo.com,07452442977,163 Chapel Street,London,F28 2LB,09.09.2015,Self-Employed,128367.51
CUST100015,Jack,Byrne,Male,07-07-1982,jack_byrne@icloud.com,07126893642,85 Green Lane,LONDON,AK20 7BZ,12-16-2013,Self-Employed,64515.61
CUST102692,Nathan,Morgan,Male,19-Aug-1995,nathan.morgan@hotmail.com,07138877188,130 Chapel Street,brighton,Y62 2ZL,2023-12-12,Unemployed,110801.13
CUST101176,Oscar,Watson,Male,11-26-1975,oscarwatson@btinternet.com,07739089075,11 Queens Road,Sheffield,W36 1ZL,15/08/2021,Unemployed,120271.35
CUST100981,Amy,Patel,Female,31-Aug-1999,amypatel@gmail.com,07016686139,116 York Road,LEEDS,UV32 1TM,17-Jun-2020,Retired,16157.96
CUST100672,Muhammad,Ali,Male,1973-05-17,muhammad.ali@hotmail.com,07626229064,9 Springfield Road,Oxford,EQ66 0TE,21.04.2012,Unemployed,71414.04
CUST102315,Lucy,Kelly,Female,1976-09-20,lucykelly@hotmail.com,07234535968,66 London Road,Bristol,NY10,2006-08-23,Unemployed,
CUST101694,Ella,Clarke,Female,23.01.1968,ella.clarke@hotmail.com,07074219198,107 Green Lane,Leeds,N87 3CM,25.11.2018,Self-Employed,51747.29
CUST102949,Jessica,Wright,Female,25.11.1961,jessica.wright@gmail.com,07064645056,4 Springfield Road,Coventry,WD50 3SX,24.04.2024,Employed,52162.67
CUST101291,Ellie,Harrison,Female,12-16-2003,ellie_harrison@icloud.com,07054840960,165 Station Road,Bristol,K29 5QC,19-Apr-2024,Unemployed,98930.59
CUST101867,Muhammad,Watson,Male,2002-12-24,muhammadwatson@hotmail.com,07628278882,5 Chapel Street,GLASGOW,G11 6DG,13/07/2019,Self-Employed,86024.93
CUST101905,Ethan,Walker,Male,11-May-1949,,call me,101 York Road,LEICESTER,BZ61 0LM,31/08/2011,Self-Employed,76586.33
CUST101452,Alfie,Hussain,,12-19-1991,alfiehussain@btinternet.com,07673212203,143 Market Street,leicester,A68 9DV,28-Mar-2012,Employed,40191.0
CUST102562,Zara,Singh,Female,20.05.1955,zara.singh@hotmail.com,07132472429,25 Station Road,glasgow,OY52 1OI,10/12/2023,Unemployed,110262.8
CUST100889,   Florence,Jones,Female,27.03.1987,florence_jones@gmail.com,07106002837,5 Green Lane,Bristol,HE56 9WE,01-03-2023,Employed,34408.11
CUST100965,Leo,O'Connor,Male,1976-04-23,leoo'connor@icloud.com,07144708562,50 Station Road,Belfast,MT14 6JL,19.10.2022,Employed,66439.47
CUST102716,Megan,Jones,Female,1981-12-22,megan.jones@gmail.com,07789492724,174 Elm Grove,Bristol,N394,15/03/2011,Employed,45808.24
CUST100482,Holly,Harris,Female,28.08.1979,holly_harris@btinternet.com,07XX 123456,155 Manor Road,BELFAST,L36 9ON,03/02/2009,Unemployed,123317.59
CUST101295, Molly,Shah,Female,1997-11-07,mollyshah@icloud.com,07XX 123456,91 Windsor Close,bristol,C47 6KS,01-04-2022,Self-Employed,58636.84
CUST101252,Isaac,Carter,Male,25-Jul-1968,isaac.carter@yahoo.com,07943231164,161 Green Lane,cambridge,WN45 9OP,2018-12-28,Retired,82164.13
CUST101838,Joseph,Patel,Male,01.12.1982,joseph.patel@outlook.com,07450403663,59 Park Avenue,Sheffeld,P31 6FT,09.07.2010,Retired,26445.44
CUST101937,Ethan,Ahmed,Male,27.03.2001,ethanahmed@hotmail.com,07018603731,18 The Grove,coventry,G37 3ZL,25-Dec-2016,Student,103189.05
CUST101166,  Ava ,Mitchell,Female,08.03.2003,ava_mitchell@hotmail.com,07700061943,56 Market Street,nottingham,S75 2MO,27.11.2020,Self-Employed,92008.62
CUST102085,Oliver,Lewis,Male,10-21-1981,oliver.lewis@icloud.com,07892681091,197 Park Avenue,york,DO74 5SC,01/09/2020,Self-Employed,18560.07
CUST102415,Callum,Williams,Male,12.05.1955,callum_williams@hotmail.com,07314309270,177 London Road,SHEFFIELD,VS55 9AH,12-May-2022,Unemployed,119621.32
CUST102930,Rachel,Murphy,Female,02.06.1953,rachel.murphy@hotmail.com,07516078581,186 Windsor Close,Leicester,GE82 4DO,2008-07-13,Employed,70096.96
CUST102347,Harry,Murphy,Male,1990-03-13,harry.murphy@yahoo.com,07140932579,70 York Road,Cambridge,Y68 0ME,09/05/2013,Employed,41777.33
CUST102447,Sophia,Davies,Female,10-08-1963,sophia_davies@gmail.com,07059498404,50 Manor Road,nottingham,F25 2UF,2012-10-29,Self-Employed,43148.32
CUST102117,Emily,Stewart,Female,17-Nov-1989,emily.stewart@outlook.com,07532248840,14 High Street,Edinburgh,J83 6MM,03.10.2023,Retired,79299.91
CUST101956,Freya,Ali,Female,1955-05-28,freya.ali@yahoo.com,07195699401,99 Orchard Way,Leicester,O96 7QO,10-11-2012,Unemployed,21032.59
CUST100123,Victoria,Cooper,Female,1948-12-29,victoria_cooper@yahoo.com,07623543602,149 London Road,Edinburg,B58 3KL,2011-05-20,Unemployed,
CUST102203,Leo,Thompson,Male,08-Jan-2003,leo_thompson@gmail.com,078844,120 Market Street,Manchster,A26 1FU,02-Dec-2018,Retired,
CUST101085,Rachel,Taylor,Female,04-28-2003,rachel.taylor@btinternet.com,07012025013,183 Station Road,Leicester,KQ58 3LJ,2014-01-19,Self-Employed,102078.74
CUST101031,Kai,Ali,Male,30.07.1967,kai.ali@btinternet.com,07632966164,29 Windsor Close,Glasgow,F67 7NY,03-11-2023,Employed,92340.71
CUST100086,Nathan,Harrison,Male,11-09-1973,,07177374203,159 Chapel Street,CAMBRIDGE,MI69 3VQ,29.10.2006,Unemployed,83901.57
CUST100766,Poppy,Stewart,Female,17/06/1955,poppy.stewart@outlook.com,07360196458,80 Grange Road,Birmingam,NO65 9ZT,2024-05-15,Self-Employed,82093.44
CUST100236,Connor,King,Male,20/01/1976,connor_king@outlook.com,0044 7470652,126 London Road,Brighton,M41 3WY,2017-07-26,Unemployed,108619.67
CUST101888,Ella,Mitchell,,1971-12-06,ella_mitchell@outlook.com,07055277732,20 Elm Grove,belfast,BB76 2JI,2020-01-30,Unemployed,57516.31
CUST100112,Connor,Cooper,Male,11.11.1978,connorcooper@yahoo.com,07657584291,128 Green Lane,London,VD53 6JJ,01-19-2008,Employed,75351.59
CUST102309,Evie,James,Female,04-02-1946,evie_james@outlook.com,07836995475,148 London Road,Bristol,CX38 9LO,12/08/2014,Student,37769.42
CUST102765,Freya,Lee,Female,12-Aug-1988,freyalee@btinternet.com,078199,103 Park Avenue,Birmingam,W44 8PJ,07-27-2019,Retired,121324.25
CUST101534,Muhammad,Smith,Male,02.01.1961,muhammadsmith@btinternet.com,07507717010,125 Windsor Close,leicester,Y82 4OO,2011-04-09,Retired,45711.75
CUST101227,Georgia,Lee,Female,10/11/1992,georgia_lee@yahoo.com,07367341810,136 Church Lane,BRISTOL,VP16 9NL,2023-06-06,Student,14891.94
CUST100462,Rachel,Kaur,Female,23-Mar-1952,rachel.kaur@btinternet.com,07XX 123456,168 Orchard Way,coventry,X87 2YL,2011-11-30,Employed,37167.66
CUST100669,Joshua,Hill,Male,11-23-1986,joshua.hill@icloud.com,07445924286,160 Kings Avenue,nottingham,N48 6PP,2021-10-03,Self-Employed,97807.61
CUST102209,Ryan,Lee,Male,1965-04-20,ryan.lee@hotmail.com,07840712387,196 Church Lane,manchester,FB80 6WV,08-27-2018,Employed,15532.31
CUST100882,Lewis,Evans,Male,01-09-1959,lewis_evans@gmail.com,07925276672,79 Church Lane,NEWCASTLE,W31 7QH,09-18-2020,Student,67193.72
CUST100036,Joseph,Campbell,Male,01-16-1982,joseph_campbell@gmail.com,07422247655,195 Green Lane,EDINBURGH,F48 9JH,23/09/2019,Unemployed,42195.97
CUST102249,   Holly,O'Connor,Female,03/10/1974,hollyo'connor@gmail.com,07133676382,67 Windsor Close,nottingham,S21 4KL,05-Feb-2017,Student,68013.99
CUST102974,George,Martin,Male,12-04-1983,george.martin@gmail.com,07913647621,86 High Street,BELFAST,GZ43 5AB,30.12.2008,Student,124568.63
CUST100800,Emily,Brown,Female,09.12.1985,emilybrown@outlook.com,07227128457,116 Victoria Road,SOUTHAMPTON,SO9 8ZV,05.11.2019,Self-Employed,92581.89
CUST101052,Harry,Mitchell,Male,24/06/1967,harry_mitchell@icloud.com,07812996012,156 Market Street,Manchster,P52 5ZE,03.10.2020,Self-Employed,48863.02
CUST102092,Samuel,Kelly,Male,1982-07-01,samuel.kelly@icloud.com,07007208422,79 High Street,Southampton,M17 4LH,05-03-2007,Unemployed,21045.6
CUST101929,Isla,Ali,Female,10.02.1955,islaali@outlook.com,07285894124,151 Park Avenue,nottingham,G68 5YH,09.02.2022,Employed,70671.66
CUST102440,Ryan,Clark,Male,23.10.1990,ryan.clark@btinternet.com,07058589069,146 London Road,LEICESTER,A63 0WX,06-Aug-2005,Retired,107991.97
CUST101650,Ryan,James,Male,08/01/1994,ryan_james@hotmail.com,07870936176,20 Station Road,Edinburgh,E76 8ES,05-20-2014,Retired,58631.26
CUST102920,  Adam   ,Mitchell,Male,20-Apr-1973,adam_mitchell@yahoo.com,07182960059,37 Manor Road,CAMBRIDGE,P64 5BE,21-Sep-2009,Employed,35836.07
CUST100811,Jessica,O'Brien,Female,08.09.1994,jessica.o'brien@btinternet.com,07058608955,69 High Street,Leeds,I5 8VC,2019-12-10,Self-Employed,117732.02
CUST101431,Charlotte,Roberts,Female,1955-12-05,charlotte.roberts@yahoo.com,07795203149,100 Windsor Close,Southampten,XB24 0IC,25/12/2008,Retired,125794.7
CUST101893, Millie  ,Clarke,Female,20/01/1981,millie_clarke@hotmail.com,07850268302,82 Orchard Way,NEWCASTLE,D63 1SC,2018-02-13,,99586.19
CUST101010,Isla,Hill,Female,09-Jun-1964,islahill@icloud.com,07466306779,93 Windsor Close,york,VD66 3GR,13.06.2012,Employed,41574.49
CUST103069,William,Smith,Male,1949-04-14,williamsmith@outlook.com,07771313612,154 Elm Grove,Brighton,BE53 4LI,08-27-2019,Student,97584.9
CUST101025,Laura,  Hussain  ,Female,15-Dec-1999,laura.hussain@hotmail.com,07067160602,95 High Street,Southampton,AK51 5UN,24.08.2017,Employed,105664.07
CUST102630,Holly,Patel,Female,21-Apr-1977,holly_patel@btinternet.com,07111423538,1 Market Street,Leeds,BO84 9ZW,23-Apr-2010,Unemployed,79830.36
CUST100113,Jack,Patel,Male,05-04-1964,jack.patel@hotmail.com,07923732192,38 Victoria Road,liverpool,MK84 6CH,08.10.2014,Employed,82489.87
CUST101625,Logan,Morgan,Male,21.09.1990,loganmorgan@outlook.com,07091936510,146 Mill Lane,SOUTHAMPTON,EQ50 9HN,06-Mar-2024,Self-Employed,63787.65
CUST100152,Arthur,Williams,Male,01/06/1971,arthur.williams@gmail.com,07827745906,6 Grange Road,Cambridg,L54 0QE,24/06/2005,Self-Employed,80059.86
CUST100356,Archie,Phillips,Male,1987-06-17,archie.phillips@yahoo.com,call me,125 Springfield Road,Glasgow,Z90 9RT,13.07.2022,Student,63651.21
CUST101523,Ethan,Thompson,Male,18.04.2005,ethanthompson@gmail.com,07157230676,130 Market Street,cambridge,Z10 9CV,29/08/2013,Employed,93840.9
CUST102607,Alfie,Jones,Male,04-02-2005,,07389718716,152 Kings Avenue,Southampten,V6 2PW,20.11.2014,Self-Employed,90503.66
CUST102776,Connor,Taylor,Male,12-31-1965,connor_taylor@gmail.com,0044 7506070,150 London Road,Coventry,Y13 9KP,23.03.2018,Employed,59637.22
CUST101427,James,Hill,Male,20/02/1970,james.hill@btinternet.com,07846374821,126 Manor Road,edinburgh,P84 1GD,2008-07-15,Employed,72947.51
CUST100738,Dylan,Campbell,Male,07-25-1994,,07675857276,46 Park Avenue,LONDON,A77 3ES,22.02.2015,Unemployed,30313.26
CUST100344,Hannah,Ali,Female,06-17-1982,hannahali@gmail.com,07978459590,44 Station Road,Sheffield,O93 4WC,19/12/2007,Self-Employed,
CUST101844,Holly,Mitchell,Female,21.09.1961,hollymitchell@icloud.com,07973916400,159 Queens Road,Liverpool,L13 4BP,12.05.2006,Self-Employed,14348.44
CUST100991,Mia,Begum,Female,27.04.1995,miabegum@btinternet.com,07873466348,41 The Grove,York,JL43 0UO,2018-07-07,Employed,55918.44
CUST100148,Muhammad,Ali,Male,22-Mar-1971,muhammad.ali@btinternet.com,07650434096,188 Queens Road,NEWCASTLE,YB47 0UI,25-Jan-2010,Retired,69372.24
CUST101171,Dylan,Shah,Male,01/11/1959,dylan.shah@gmail.com,07781796483,196 Manor Road,Newcastle,QW78 3FJ,12-Aug-2012,Unemployed,74161.54
CUST100987,Mohammed,Brown,Male,2004-12-17,mohammedbrown@hotmail.com,07778277420,189 Kings Avenue,Belfast,R7 5RI,05-14-2024,Unemployed,88996.25
CUST100050,Logan, O'Brien   ,Male,2000-10-17,logano'brien@icloud.com,07108091498,138 The Grove,LONDON,I61 4DR,03-15-2012,Employed,52463.52
CUST102818,Jack,Watson,Male,28/04/1984,jack_watson@outlook.com,07767545191,58 Queens Road,SHEFFIELD,EX80 5ID,13.06.2013,Retired,116417.97
CUST100394,Phoebe,Murphy,Female,08/07/2004,phoebe.murphy@btinternet.com,07316403000,76 London Road,Sheffield,Z49 8QY,06/01/2014,Student,104282.44
CUST103014,Isaac,Ali,Male,03.10.1976,ISAAC_ALI@BTINTERNET.COM,07923490949,23 Market Street,manchester,B83 6VL,02-12-2024,Self-Employed,62867.2
CUST101375,Joseph,Wright,Male,11-02-1972,josephwright@icloud.com,07960173620,146 Victoria Road,Leicester,G51XZ,08-22-2005,Student,128309.88
CUST101655,David,Johnson,Male,12-21-2000,david.johnson@gmail.com,07477088604,156 Mill Lane,LEEDS,MD61 4TK,22.03.2019,Employed,121519.27
CUST103110,Hannah,Ahmed,Female,09-20-1962,hannahahmed@yahoo.com,07704302811,172 London Road,Oxford,AA35 2DL,08-Apr-2006,Unemployed,37002.23
CUST101922,Logan,Jackson,Male,08.02.1996,logan.jackson@hotmail.com,07105480658,52 Station Road,LEICESTER,LZ83 5GZ,07.10.2015,Student,16823.82
CUST101754,Florence,Hussain,Female,31.03.1954,florencehussain@hotmail.com,07089478512,192 Mill Lane,LIVERPOOL,MS47 9CZ,22/03/2021,Retired,33875.21
